start	end	text
431000	437000	The Lake Toba eruption of 74,000 years ago was a much more significant turning point in history.
437000	450000	It released a gargantuan 5,300 cubic kilometers of material, enough to blanket parts of South Asia in 15 centimeters of ash and trigger a rapid 4 degrees Celsius drop in global temperatures.
450000	456000	It's possible that the volcanic winter lasted 10 years, followed by worldwide droughts for centuries.
456000	460000	Earth's climate might have not recovered for a thousand years.
460000	467000	The largest volcanic events we know of were not really huge explosions, but floods of millions of cubic kilometers of lava.
467000	476000	The grand finale were the Siberian Traps around 250 million years ago, a continuous release of lava for 2 million years.
476000	484000	They raised the ocean temperatures to over 40 degrees Celsius, which caused the Permian-Triassic extinction, killing over 90% of all species.
484000	488000	Earth's surface needed 9 million years to recover.
488000	493000	These sorts of eruptions don't change the climate, they are the climate.
493000	499000	But thankfully, we haven't seen anything even remotely close to that scale in many millions of years.
499000	504000	So, should you be scared of supervolcanoes? Definitely not.
504000	510000	They've been used to frighten many people, and are overhyped as an unavoidable apocalypse.
510000	516000	The most famous one, Yellowstone, will erupt again, but they will be relatively small eruptions.
516000	523000	Natural disasters for sure, but not enough to devastate the US or come close to ending humanity.
523000	532000	The chance of a VEI-8 eruption in the next few hundred years is less than 2%, and more importantly, it wouldn't come as a sudden surprise.
532000	541000	However, less powerful but more frequent eruptions can also do serious damage to our civilizations, and are in many ways a much greater concern.
541000	552000	So, we must watch for slow changes in magma reservoirs, like ground swelling and temperature increases, to get an early warning that can save the lives of people living the closest to a volcano.
552000	562000	And, there's time to develop solutions that can remove sulfur and ash from the stratosphere to eliminate the root cause of the climate disruption we've seen from previous eruptions.
562000	572000	Who knows, maybe we'll even be able to turn this force of destruction into an agent for good by exploiting the geothermal energy held in their giant magma reservoirs.
572000	583000	We've done this work for so many other disasters, and we are already doing things we could only have dreamed about decades ago, like sending a probe to perform our first asteroid redirection test.
583000	588000	With determination, humanity really can solve anything.
588000	596000	So, while deep below us an angry hell is churning, and waiting for its moment, you can sleep well tonight.
599000	606000	Learning how we can get ahead of catastrophes like climate change and supervolcanoes is interesting, but can also be challenging.
606000	610000	Maybe you still feel like you don't really understand how most of the science behind it works.
610000	614000	And, on your own, it seems too hard to dig deeper.
614000	622000	To solve this, we've collaborated with our friends from Brilliant to create a series of lessons to build your understanding of fundamental science.
622000	629000	By exploring fascinating insights from our most popular videos on topics like black holes, the science of life, and climate change.
629000	634000	Brilliant is an interactive learning tool that makes science accessible with a hands-on approach.
634000	638000	Because we know that to really learn something, you've got to do it.
638000	642000	Think of each lesson as a one-on-one deep dive version of a Kurzgesagt video.
642000	651000	In our latest lessons, you'll discover the mechanisms that drive climate change, and use them to understand the impact of supervolcanoes on our global climate.
651000	657000	Beyond new Kurzgesagt lessons regularly released, Brilliant has thousands of lessons for members to explore.
657000	664000	From maths-based topics like algebra and probability, to the concepts behind machine learning and quantum computing.
664000	668000	With new releases each month, you'll always find something fascinating to learn.
668000	674000	To get hands-on with Kurzgesagt lessons now, go to brilliant.org slash nutshell and sign up for free.
674000	679000	And with a free trial of Brilliant Premium, you can explore everything Brilliant has to offer.
679000	682000	There's even an extra perk for Kurzgesagt viewers.
682000	690000	The first 200 people to use the link get 20% off their annual membership, which unlocks all of Brilliant's courses in maths, science, and computer science.
690000	697000	We love going down a rabbit hole with our research. Brilliant will take you by the hand to come along on the ride.
698000	708000	Music
708000	718000	Music
