start	end	text
267920	273120	I am transgender so that does affect the rate at which I may or may not experience violence.
273120	277840	Violence does be at trans people at alarmingly high rates.
277840	281160	Doesn't that mean that trans activists have a legitimate cause and shouldn't be dismissed
281160	283360	as a bunch of whiny SJW crazies?
283800	287600	I'm not saying that's what Blair thinks, but I am saying that it's the subtext of her video
287600	291840	with Baring, where Baring seems to admire her for not complaining about anything and
291840	296080	for responding with giggles when he asks questions that a lot of people might consider rude.
296080	300680	How long did it take to start going titties?
300680	303280	What's the deepest voice you can do?
303280	305720	What's the deepest voice I can do?
305720	310320	Did you tuck your old fall between your thighs or did you...
310320	314960	When I was in high school and I got like a bus phone up, I used to do this thing where
314960	317040	I could put it up.
317040	320920	You know, most of the trans people I know don't like it when us cis folks ask them about
320920	321920	their junk.
321920	325360	A trans person once told me that since it would be rude to ask a cis person a question
325360	328800	about their genitals, I shouldn't do it to a trans person either, and that seemed to
328800	329800	make sense.
329800	330800	But now I'm not so sure.
330800	334160	Now that I've been enlightened by Blair and Baring, maybe the next time I see a trans
334160	335160	person I'll say,
335160	339280	Hey tits, when did you get your pecker snipped?
339280	340680	And then if she gets mad I'll say,
340680	344720	Can't you take a joke you SJW bitch?
344720	347080	Get back in your safe space.
347080	348080	Am I cool yet guys?
348080	349840	Come on, tell me I'm cool.
349840	354120	I guess what's cool about Blair is that she's not easily offended, and in an age where everyone
354120	357920	is eager to take offense, even a man trying to cuck like me finds it kind of refreshing
357920	359440	when someone just doesn't give a shit.
359440	361440	And now you have this wonderful faggot!
361440	362440	That's what happens!
362440	363440	You okay?
363440	364440	We good?
364440	365440	Yeah?
365440	366440	Yeah.
366440	367440	Darling, you can call me what you like.
367440	368440	Oh okay, there we go.
368440	369440	Cool.
369440	374600	But the problem is that this sort of implies that trans people who complain about discrimination
374600	377600	or who take offense to impertinent questions are not cool.
377600	379540	It's like Baring is telling trans people,
379540	384000	You guys are cool in my book, but only as long as you look pretty, play by my rules,
384000	387560	don't complain about oppression and injustice, and don't get offended when I ask you about
387560	388560	your tits.
388560	392600	For Baring and the troglodyte faction of his audience, the perfect trans person is a person
392600	396840	who challenges as few of their preconceptions as possible, who never asks them to consider
396840	399920	their own privileges or rethink any of their prejudices.
399920	403920	And it's also just a lot easier for most people to accept a person who looks like this than
403920	405920	a person who looks like this.
405920	408120	But that's a point that's already been made pretty well.
408120	409560	By Blair White.
409560	413720	And while these are sort of frivolous examples, I do think there's something worth noting
413720	418320	about the quality of life that women experience based on operating through a society that's
418320	424120	just kinder to them, that's just more polite to them, that's just more welcoming of them.
424200	427680	I think this is worth noting, even if they are small things, because over the course
427680	431080	of a woman's life, I do think it affects their quality of life.
431080	435760	You leave the house and people are smiling at you and opening doors for you and genuinely
435760	439680	concerned with your well-being, it does make you a happier person.
439680	441880	I do think this is a privilege.
441880	445300	But Baring and Blair don't seem to think it's worth the effort to be nice to people who
445300	448280	are weird or different or retarded or fat.
448280	450880	And I know that I don't get to speak on behalf of trans people.
450880	453200	I'm not trans and I don't know what it's like to be trans.
453240	458000	I'm just an old-fashioned cross-dressing pervert, like J. Egger Hoover or Rocky Balboa.
458000	461000	I'm one of the ones who actually shouldn't be allowed in women's bathrooms.
461000	463600	Geez, I guess this is all kind of complicated, huh?
463600	465480	Makes me feel like I need a nap.
465480	466480	Good night.
470280	472520	You're a beautiful brown bear, Baring.
472520	475160	A big beautiful brown bear.
475160	478880	Where I come from, things happen to bears like you, Baring.
478880	480160	Bad things.
480160	481640	Real bad things.
482640	483960	What was I saying?
483960	486600	Oh right, I don't get to speak for trans people.
486600	490240	But I want to be polite and accepting towards trans people, and it seems like the best way
490240	492960	to do that is to treat them the way they say they want to be treated.
492960	497080	I've been given some standard advice, like don't ask questions about genitals, don't
497080	501640	use words like tranny or shemale, don't call human beings it, and that sort of thing.
501640	505040	But when I venture into the YouTube manosphere, it's a whole different universe.
505040	509240	In my last video, I suggested that maybe it's not the best idea to tell transgender teenagers
509240	511440	to drink poison when you disagree with them.
511440	515760	But transgender YouTuber Persephone66 left a comment on that video telling me that I
515760	520000	disrespected her by inadvertently suggesting that trans people needed to be coddled and
520000	521000	infantilized.
521000	523840	She also told me to get fucked in the urethra with a blowtorch.
523840	524840	OWWWWW.
524840	526400	I guess I don't have all the answers.
526400	528800	I can only do my best with the information I'm given.
528800	532280	And while I certainly don't claim to be a spokesperson for trans people, I don't think
532280	534640	that Blair White can be that spokesperson either.
534640	537040	It's pretty clear to me why Baring and his followers like her.
537040	539720	The woman is a downright sexy men's rights activist.
539720	541280	What's for a shitlord not to like?
541280	546440	But when the largest survey of trans people ever conducted reports that 78% of participants
546440	550320	have been harassed because of their gender identity, to treat a woman who by her own
550320	554360	admission has never faced any discrimination at all as anything but an exception to the
554360	560360	rule seems, well, kinda dumb and gay and retarded and faggot ass and gay and dumb and fat.
560360	561360	That's right, Baring.
561360	562360	I said fat.
562360	563800	I mean, just look at yourself.
563800	565360	You're a big round bear, Baring.
565400	567400	Here's the big round furry bear!
572800	575720	If you liked this video, please like, share, and subscribe.
575720	579160	If you didn't like it, please leave a comment telling me what a gay-ass retarded white night
579160	581680	man-gina cuck I am, ya fuckin' ding-dongs.
