start	end	text
255140	259980	women are Caitlyn Jenner. A lot of trans women are very feminine because we have to be in order
259980	265100	for society to recognize us as women. But long hair and makeup is not what makes us women. This
265100	270100	is just one way of communicating a truth that comes from within. Right so any hairy man who
270100	275100	decides he feels like a woman one day can just strut around naked in a women's locker room with
275100	280340	his genitals flopping around and women who have been abused by men are expected to just allow that
280380	285740	in their safe space. Why is it always hairy and flopping genitals? Trans women as a group are the
285740	290380	most devoted body hair removers I've ever met and they're also some of the least likely to want to
290380	295140	flop their genitals in public. That doesn't matter. To a woman who has been abused the sight of male
295140	299820	genitals is still triggering. Wouldn't a sexual assailants genitals be hard instead of flopping? I
299820	304900	don't know but that's not the point. Trans women are not hairy men who decide to wave their genitals
304900	309540	at women. This is just some scenario you've made up in order to scare people into thinking trans
309540	314500	women are really just predatory men. I'm not making it up. It happens all the time. I can send
314500	319060	you at least a dozen Daily Mail articles about it. Oh the Daily Mail that radical feminist
319060	324180	publication we all love so much. I'm sorry can I interrupt here? It seems like the disagreement in
324180	328900	this exchange is about what it means to be a woman. Abigail it seems like the idea you're
328900	334260	bringing to the marketplace is that women are people with vaginas and Tiffany you're trying
334260	339260	to sell us on the idea that a woman is someone who fills the social role of a woman is that right?
339500	344780	Well not exactly. You can reject conventional social roles while still being a woman. That's
344780	349500	why I emphasize psychology. What matters is that you feel at ease with female embodiment
349500	353660	and ill at ease with male embodiment. Well I'm not at ease with female embodiment. Well would
353660	359740	you rather be in a man's body? Ew. No. The problem isn't my body and I'm not gonna mutilate my body
359740	364220	because I'm not delusional like you. The problem is the gendered assumptions that society projects
364220	369580	onto female bodies. If we abolish gender we'll also abolish gender dysphoria. But gender
369580	375100	dysphoria isn't just dissatisfaction with gender dissociations. I don't like my body being viewed
375100	379340	as a passive object any more than you do but that doesn't mean that I'm not dysphoric about
379340	384220	my male characteristics or that I don't prefer inhabiting a female body. But this preference
384220	390060	for a female body is nonsense. You are a male who wants to occupy a female body like a parasite
390060	394860	but you can't so you take pills that make you grow pectoral tissue and you paint your face like
394860	399580	a parody of exploited womanhood and even if you do decide to mutilate your genitals you'll still
399580	404700	have big hands and wide shoulders and you'll tower over females like a monster. Society needs to stop
404700	409100	enabling these ridiculous delusions right now and instead help you to get over the fact that
409100	422140	no amount of makeup and surgery can make you a woman.
422140	440620	That was some good free speech right there. I totally just came. Well hold on aren't you
440620	445260	the one defining womanhood with stereotypes? If wearing high heels doesn't make you a woman
445260	450620	why does having small hands? Because small hands are a result of the same biological features
450620	455420	that engender the female reproductive role for which women, females, are oppressed under
455420	461100	patriarchy. Well even if reproductive control is the original reason patriarchy oppresses women
461100	466460	reproductive capacity is not the criterion society uses when it comes to treating people like women
466460	471740	or men. You think because you identify as a woman society identifies you as one but you're wrong.
471740	475740	You can't just argue from your feelings. If you were a good feminist maybe you'd be willing to
475740	480700	listen to women's accounts of their own experiences but since you aren't we can rely on data.
480700	485500	Trans women experience employment discrimination and domestic violence at rates even higher than
485500	490780	cis women and are less likely to get victim assistance. Well even if trans survey data is
490780	494940	to be trusted being a victim still isn't what makes you a woman. But you said that having a
494940	500060	womb is the reason why women are oppressed which in many cases is demonstrably false. Just because
500060	504220	some men are victims of sexual violence doesn't mean that they're women. But if they feel like
504220	509340	women, live like women, and experience misogyny like women why is having a womb still more
509340	513500	important? Because that's the original reason women are oppressed in the first place. Even if
513500	518460	that's true it's not always the reason women are oppressed now. What reason could you have to
518460	523260	insist on this apart from pure transphobic prejudice? The reason is that words have to
523260	527980	mean something. I have a definition of womanhood that makes sense and that everyone understands
527980	532300	but you want to tell me that anyone who says they're a woman is a woman and that's the kind
532300	537180	of postmodern nonsense that makes it impossible to politically organize as women and as feminists
537180	541820	which leads to men taking over women's movements and women's spaces. Your assumption is still that
541820	547180	trans women are lying men pretending to be women for what purpose? To enjoy being potentially
547180	552860	rejected by their families, evicted from their homes, abused by the police, and raped in prison?
552860	557260	Why can't you just believe that some people might be radically uncomfortable with their assigned
557260	561740	gender or sex? Because one minute you're telling me that severe mental illness is what makes someone
561740	566300	transgender and the next you'll be asking me to accept that not all trans people transition
566300	571020	and that women with short hair are actually a third gender. This is counter-revolutionary
571020	575900	individualist nonsense that puts personal feelings over political structures. I'm not denying
575900	580460	political structures. I'm telling you that individual people interact with those structures
580460	584860	in ways that don't always correspond to whether or not they have a womb. Well give me a coherent
584860	589260	definition of gender identity that doesn't fall apart on examination and then maybe I'll be
589260	594700	willing to reconsider. Yeah Tiffany can you explain gender identity? I don't really get it.
594700	599100	If you're expecting some ultimate definition that perfectly accounts for everyone then you'll never
599100	604860	be satisfied. But Abigail has no room to talk. She just defined women as people with wombs.
604860	609980	Well what about women who get hysterectomies? They still have xx chromosomes. Well what about
609980	615580	women with Swyer syndrome who have a uterus but xy chromosomes? That's an aberration. Well god
615580	619980	damn it Abigail every definition is perfect if you ignore everything that doesn't fit the
619980	624780	definition. And if this shitty argument is the only reason you have to disregard the lived
624780	629740	experiences of thousands of trans women well it's hard for me to believe that's anything but
629740	635340	bigotry. Well honey I don't know if we need to be accusing anyone of bigotry but Abigail if you're
635340	648220	so smart then how do you know that she's not a woman?
648220	664300	Does thou bleed? What? Does thou bleed?
666220	672780	I do not menstruate out of my dick if that's what you're asking. Infiltrator never cast thou
672780	678700	into the sisterhood of the blind. Good I just want to pee I don't want to be part of your creepy
678700	684700	vagina cult. Oh and now vaginas are creepy this is exactly the kind of anti-female sentiment I've
684700	691020	come to expect from male feminists. Jackie I'm weary of this toilsome man. Shall we begin the
691020	696300	ritual of the blood? Oh is it that time already? Yeah sure let's do it.
702860	707580	Um what is going on? Well if you're a part of the true sisterhood then maybe you'd know that.
707580	716140	Farewell thou who dost not bleed.
737580	748140	So
767580	776140	so
797580	806140	so
818620	822860	Okay well I'm gonna leave now. Bye!
