start	end	text
403780	408940	Mitochondria basically reverse photosynthesis in a similarly complex process.
408940	413260	They take sugar molecules that we got from eating other living things, combust them with
413260	419340	oxygen and precursor molecules to make new, energy-rich ATP molecules.
419340	424920	This process works like a tiny furnace and spits out waste products like CO2, water,
424920	429600	and a little bit of kinetic energy that you experience as body heat.
429600	434020	This first division of labor meant the new cell had way more energy available than any
434020	440440	cell before, which meant more possibilities for evolution to enable more complex cells.
440440	446420	At some point, these cells began to form small groups or communities, which led to multicellular
446420	449540	life and finally to you.
449540	455580	Today, you are a pile of trillions of cells, each filled with dozens, if not hundreds of
455580	459940	little machines that provide you with usable energy to stay alive.
459940	465300	If this process is interrupted, even for a few minutes, you die.
465300	471060	But if life is so fragile, wouldn't it be a good idea to store ATP, like we store sugar
471060	476220	in our fat cells so we don't die if we stop breathing for a while?
476220	480740	If life has solved so many problems to make you live today, what's up with the dying
480740	482600	quickly thing?
482600	488220	Even simple bacteria like E. coli make about 50 times their body weight in ATP for every
488220	490260	cell division.
490260	495060	Your trillions of cells need a lot of ATP to keep you around.
495060	501340	Every day, your body produces and converts about 90 million, billion, billion molecules
501340	504820	of ATP, about your own body weight.
504820	510660	You need a whole person's worth of ATP just to make it through a single day.
510660	515620	Even storing enough ATP to last you a few minutes is basically impossible.
515620	520340	An ATP molecule is really good for shifting energy around quickly, but it's terrible for
520340	527280	storage since it has only 1% of a glucose molecule's energy at three times its mass.
527280	532900	So ATP is constantly produced and used up fairly quickly.
532900	537580	This was the short and simplified story of the molecule that allows you to be different
537580	541960	from the dead universe and to be the slinky on the escalator.
541960	544380	It is a weird story.
544380	547760	There is this molecule you need to survive at all times.
547760	552980	You need it to keep moving because even a short break brings your slinky to a stop.
552980	555360	And you need to make it yourself.
555360	560020	It's like driving a car at full speed while producing fuel in the trunk with junk that
560020	562860	you pick up from the side of the road.
562860	568020	As far as we know, this all began billions of years ago when tiny parts of the dead universe
568020	571900	came together and became something else for a moment.
571900	573860	It could keep itself going.
573860	575380	It could grow.
575380	580620	That moment set the slinky in motion and it's been going ever since.
580620	585580	From the very first cells to you watching this now.
585580	590260	At some point, you will merge with the rest of the dead universe again.
590420	593480	Maybe you'll tell it stories about your adventures.
593480	595980	Maybe not.
595980	600620	But before you find out, you get to do what life does best.
600620	606940	Making a dead universe much more interesting.
606940	612600	If you are currently bored for whatever reason and you want to make your life more interesting,
612600	614740	we've got something for you.
614740	619180	We partnered with Skillshare, an online learning community that offers thousands of classes
619180	625500	for all skill levels on tons of creative skills like illustration, animation, cooking, creative
625500	628140	writing, or film and video.
628140	633400	Learning something while creating stuff for yourself is pretty fun and fulfilling.
633400	637520	If you want to learn animation, we made a few Skillshare classes where we explained
637520	642940	how we animated scenes from our videos with video lessons and hands-on projects.
642940	647980	You can get unlimited access to all classes for less than $10 a month with an annual premium
647980	649220	membership.
649220	653900	And the first 1000 Kurzgesagt viewers to click the link in the description will get a two-month
653900	655520	free trial.
655520	659900	And if you're just getting started, for beginners who want to dib a toe into illustrations similar
659900	665740	to ours, we recommend Vector Illustration, Using Creative Constraints to Find Your Style,
665740	667780	by Rick Burklesman.
667780	672740	Just try something to improve your skills, and at the same time, fight the boredom of
672740	674860	being stuck inside.
674860	678940	If you want to get creative with new skills and support Kurzgesagt, give it a try.
