start	end	text
177480	181520	So the collective had to invest in better and better cancer defenses.
181520	184160	The ones that did not died out.
184160	189040	But cancer doesn't just happen, it's a process that involves many individual mistakes and
189040	193640	mutations in several specific genes within the same cell.
193640	199600	These genes are called proto-oncogenes and when they mutate, it's bad news.
199600	205140	For example, with the right mutation, a cell will lose its ability to kill itself.
205140	208540	Another mutation and it will develop the ability to hide.
208540	211800	Another and it will send out calls for resources.
211800	214680	Another one and it will multiply quickly.
214680	219880	These oncogenes have an antagonist though, tumor suppressor genes.
219880	224260	They prevent these critical mutations from happening or order the cell to kill itself
224260	226660	if they decide it's beyond repair.
226660	230620	It turns out that large animals have an increased number of them.
230620	235500	Because of this, elephant cells require more mutations than mice cells to develop a tumor.
235500	238760	They are not immune, but more resilient.
238760	243120	This adaption probably comes with a cost in some form, but researchers still aren't
243120	244700	sure what it is.
244700	249520	Maybe tumor suppressors make elephants age quicker later in life or slow down how quickly
249520	250920	injuries heal.
250920	252700	We don't know yet.
252780	256660	The solution to the paradox may actually be something different.
256660	258780	Hyper tumors.
258780	261060	Solution two, hyper tumors.
261060	263560	Yes, really.
263560	268620	Hyper tumors are named after hyper parasites, the parasites of parasites.
268620	271700	Hyper tumors are the tumors of tumors.
271700	274660	Cancer can be thought of as a breakdown in cooperation.
274660	280300	Normally, cells work together to form structures like organs, tissue or elements of the immune
280300	281300	system.
281860	286100	Cancer cells are selfish and only work for their own short term benefit.
286100	290740	If they're successful, they form tumors, huge cancer collectives that can be very hard
290740	292420	to kill.
292420	295060	Making a tumor is hard work, though.
295060	299880	Millions or billions of cancer cells multiply rapidly, which requires a lot of resources
299880	301160	and energy.
301160	306380	The amount of nutrients they can steal from the body becomes the limiting factor for growth.
306380	310780	So the tumor cells trick the body to build new blood vessels directly to the tumor to
310780	313120	feed the thing killing it.
313120	317760	And here, the nature of cancer cells may become their own undoing.
317760	322940	Cancer cells are inherently unstable, and so they can continue to mutate, some of them
322940	325180	faster than their buddies.
325180	329780	If they do this for a while, at some point, one of the copies of the copies of the original
329780	335740	cancer cell might suddenly think of itself as an individual again and stop cooperating.
335740	340760	Which means just like the body, the original tumor suddenly becomes an enemy fighting for
340760	344040	the same scarce nutrients and resources.
344040	348700	So the newly mutated cells can create a hyper tumor.
348700	352200	Instead of helping, they cut off the blood supply to their former buddies, which will
352200	355720	starve and kill the original cancer cells.
355720	357920	Cancer is killing cancer.
357920	360540	This process can repeat over and over.
360540	365160	And this may prevent cancer from becoming a problem for a large organism.
365160	369420	It is possible that large animals have more of these hyper tumors than we realize.
369420	372040	They might just not become big enough to notice.
372040	373040	Which makes sense.
373040	380520	A 2 gram tumor is 10% of a mouse's body weight, while it's less than 0.002% of a human, and
380520	385260	0.00002% of a blue whale.
385260	389380	All three tumors require the same number of cell divisions and have the same number of
389380	390380	cells.
390380	395180	So an old blue whale might be filled with tiny cancers and just not care.
395180	399820	There are other proposed solutions to Pitot's paradox, such as different metabolic rates
399820	402180	or different cellular architecture.
402180	404620	But right now we just don't know.
404620	406740	Scientists are working on the problem.
406740	411340	Figuring out how large animals are so resilient to one of the most deadly diseases we know
411340	416420	could open the path to new therapies and treatments.
416420	418500	Cancer has always been a challenge.
418500	424460	Today, we are finally beginning to understand it, and by doing so, one day we might finally
424460	427500	overcome it.
427500	430500	This video was sponsored by you.
430500	434500	If you want to help us make more, you can do so by supporting us on Patreon or getting
434500	438880	one of the beautiful things we've made, like our Space Explorer notebook, with infographic
438880	444340	pages and unique grids to inspire your creativity, or an infographic poster bundle, or the very
444340	446220	comfy Kurzgesagt hoodie.
446220	450440	Or, if you missed it the first time, the second run of our gratitude journal.
450440	455160	We put a lot of time and love into our merch, because, just like with our videos, we only
455160	458240	want to put things into the world that we feel good about.
458240	462140	Kurzgesagt is a project that, by rights, shouldn't really work.
462140	465960	Videos like the one you just watched take months to finish, and we're only able to put
465960	471640	in so much time because of your direct support, because you watch and share, and because you
471640	472640	care.
472640	473760	Thank you for watching.
480440	482760	See you next time.
