start	end	text
236000	242240	quote Team Crowder lifted explaining that warming will continue came from the same place in the SNSF
242240	248400	statement as their earlier quote about solar cooling. Here they are as originally written
248400	254160	in the SNSF statement. Wow, you guys went to a lot of trouble to mix this up.
255120	260560	So from the top the SNSF is not saying the sun is to blame for fluctuations in the climate,
261200	266720	it's saying it's one factor. Man-made climate change, in other words carbon dioxide,
266720	272960	is another. And they're saying that of the two, man-made climate change is more powerful and will
272960	278480	overwhelm a small amount of cooling due to lower solar output over the next 50 to 100 years.
279200	284000	This small amount of cooling won't stop global warming, it won't reverse global warming, but it
284000	288880	might reduce it a little. Schmutz spells out the conclusion, the same conclusion of other
288880	294080	researchers who've studied future solar output by the way, that despite lower solar output the world
294080	301440	will still continue warming because of human-induced climate change. So once again Team Crowder is
301440	306800	claiming that the conclusion of the researchers is the complete opposite to what they clearly
306800	312480	stated. I've linked the Crowder blog and the statement in my video description so everything's
312480	318560	open for you to check for yourselves. Okay now to Steve's response on the forum of my last video.
319120	324000	Once again Steve you say I've got some things wrong and some things right and once again you've
324000	329840	invited me onto your show, presumably to talk about the things you think I got wrong. So once
329840	335680	again I've asked you to tell me what those things are so that we have something to discuss and once
335680	340960	again you won't say. Instead you give enigmatic responses like this on your Twitter feed.
341600	346960	But what if he's misrepresenting both our evidence and conclusions? Oh come on, that's being more
346960	352160	coy than a flirty teenager. What if I asked you out? What would you say? Are you asking me out?
352160	356720	What if I was? I don't know, depends if you're asking. Oh for goodness sake Steve, we're grown-ups.
356720	362640	Did I misrepresent your evidence and conclusions or not? What if I did? Well then the solution is
362640	368640	very easy and it's in your hands. Tell everyone openly what I've misrepresented and let's debate
368640	374080	it. This doesn't have to be done live in order to be open. To be open it just has to be done on a
374080	379920	public forum. I've invited you to debate any of my corrections that you can test openly so that
379920	386080	everyone can read and check the evidence we both present. This doesn't have to be done on your
386080	391360	channel or mine if that's what's stopping you. It could be done on any website. Anyone want to set
391360	397360	one up? I'll lay out my case and upload all the papers and all the evidence for everyone to read.
397360	402960	Then you can respond and present your evidence in rebuttal for everyone to read. A free and open
402960	408240	debate where each side, including the audience, has the chance to read and check all the evidence
408240	413920	we present. I'm reading the sources you provided so all we have to do is compare what you think
413920	420160	the source says to what the source actually says. Shouldn't take long. Your excuse is that you're
420160	426720	too busy to debate in an open forum but to be fair you've got an entire team on your side and time to
426720	433360	send me an email and post two lengthy responses on my video fora and several tweets so surely you can
433360	439280	find the time to do this. As for debating this on your show as we both know I'm still waiting for
439280	446160	you to decide on a topic which you won't do. I'm not asking you to give away your arguments. All I
446160	451440	want to establish is what we're going to talk about. Your producer Jared said it could be a
451440	456720	discussion of our differences which is fine but if you won't tell me which of my corrections are
456720	462320	valid and which ones aren't then I don't know what these differences are. I think six months
462320	468480	of asking you is long enough so I had an idea. I figured that since you haven't corrected or
468480	474960	redacted any of these claims on your website it's fair to assume you stand by all of them and since
474960	480320	you won't choose which claim you want to debate I'll pick one for you. So let's go with the one
480320	485520	I focused on in my last video the claim that NASA says fossil fuels cause global cooling.
486160	491360	I know you didn't write this but it's on your website and under your name so I presume you
491360	496560	approved it and after I exposed the errors you must have checked it and decided it needs to stay
496560	502240	up there. You have a huge advantage over me because you've seen the evidence I'm going to present
502240	508240	and you have plenty of time to prepare. To make sure I'm not misrepresenting your conclusion it's
508240	515120	right here. Your claim is that this NASA study concludes that fossil fuels cause temporary global
515120	522240	cooling not global warming. You still stand by that claim? Okay then we're good. I found a moderator
522240	528000	as you suggested Richard Jones a YouTuber who invited me to take part in a charitable quiz a
528000	533280	few years back. I've never met him but he did a great technical job in arranging a three-screen
533280	538640	live broadcast of that event which is exactly what we need and he's agreed to set this up.
539200	544480	He's done a lot of videos promoting atheism but don't hold that against him. Our discussion isn't
544480	549600	about religion. He'll make sure we each get a fair hearing, don't shout over one another
550160	556320	or refuse to cite our sources. Here's the email I sent him suggesting what I hope you'll agree
556320	562320	are very fair guidelines. By the way ignore number four because that was written when you were still
562320	567840	refusing to give a topic for the debate. I've chosen one for you. I know it sucks having
567840	572800	guidelines but we are having a debate about science which entails things like citing papers
572800	578560	and showing evidence in line with our shared belief that everything should be always open.
578560	583520	I'm so glad you agree with that. And of course the guidelines ensure we stay focused on the
583520	589600	topic of debate rather than side tracking. But that doesn't mean it can't be fun. Neither of us
589600	594880	is taking our differences personally and you've been very civil throughout our dialogue. Thanks.
594880	599600	So let's try to shed some light on the facts rather than just generate a lot of heat with
599600	604800	opinion. The other stumbling block to going on your show was the 12-hour time difference
604800	610080	but since you generously offered to let me choose the time then that should no longer be an issue.
610080	616240	Thanks very much for being flexible on that. And finally as I said I'm on the road until September
616240	620960	so any on-air discussion will have to wait until then. For the next four months I'm
620960	626560	traveling with an unpredictable schedule and trying to cope with weak wi-fi in a variety of hotels.
628000	632240	In the meantime there's nothing to stop us debating any of your other claims online
632240	637920	in the open so everyone can see your evidence and my evidence. How about making the topic of
637920	642720	that debate? Team Crowder's claimed that this statement by the Swiss National Science Foundation
642720	648480	says their research shows that the sun regulates the climate and that the SNSF says we're headed
648480	655200	for global cooling. That should be fun. If Team Crowder or some kind soul can set up a website
655200	660400	where we can debate this we can get started. I've been trying to get you to debate your claims for
660400	667200	six months Steve. I know your excuse for avoiding this debate is that you're all too busy. Well let's see.
