start	end	text
333760	338080	Errors are simply errors in my book, and if you unintentionally misled your audiences
338080	342720	over several years, then I accept that it was unintentional.
342720	347480	After all, the truth alone is worthy of our entire devotion, as you yourself said at the
347480	350280	Frontier Centre for Public Policy last year.
350280	355220	The truth alone is worthy of our entire devotion.
355220	360240	In the same speech you said, before we subjugate the truth to mere expediency, convenience
360240	363840	or profit, it's first desirable to discern the truth.
363840	371960	And before we subjugate the truth to mere expediency, convenience or profit, it is first
371960	374400	desirable to discern the truth.
374400	378700	And again, what matters here are the facts, what matters here is the truth.
378700	382600	What matters here are the facts, what matters here is the truth.
382600	387040	For a man so dedicated to the truth, I'm surprised that you didn't jump at the opportunity to
387040	392240	either rebut my allegations by showing that it's I, not you, who misread these sources
392240	397280	and quotes, or check your sources again and acknowledge that you made these errors.
397280	402560	In that spirit, I urge you to rejoin the debate that Anthony Watts has so kindly agreed to
402560	403560	host.
403560	406280	This may be a triumph of hope over experience.
406280	411160	My experience tells me you won't be too busy to issue a long response addressing the issue
411160	415920	of the debate itself and why you shouldn't have to continue it, or an attempt to deflect
415920	421140	the debate onto some other subject or forum, combined with another ad hominem attack on
421140	427760	me, instead of what everyone would like to see, which is either a clear rebuttal or acceptance
427760	429360	of the evidence I provided.
