start	end	text
335120	340720	but often whole harvests are destroyed by pests. Farmers had to rely heavily on pesticides.
341360	345200	Not only was this very expensive, farmers also frequently got sick.
346160	352000	The introduction of a new GM eggplant in 2013 stopped this. The same BT protein we talked
352000	356880	about before, an effective killer of insects but harmless to humans, was engineered into them.
357760	363280	This reduced insecticide use on eggplants by more than 80%. The health of farmers improves
363280	368560	and their income rose dramatically. And sometimes a GM approach is the only option.
369440	374640	In the 1990s, the papaya industry in Hawaii was under attack from the ringspot virus,
374640	380240	which threatened to wipe out Hawaiian papaya. The solution was a papaya genetically modified
380240	385280	to be vaccinated against the virus. Without it, the state's papaya industry would have collapsed.
390560	396960	All these stories show a very narrow application. 99% of all GMOs we use right now
396960	403680	produce pesticides or are resistant against them. There is so much more we could do. Scientists
403680	409360	are working on GMOs that could improve our diet. Plants that produce more or different nutrients,
410000	414640	like fruit with higher antioxidant levels that help to fight diseases or rice with additional
414640	419280	vitamins. On a larger scale, we're trying to engineer plants that are more resilient to
419280	424560	climate change. Plants that can better adapt to erratic weather and adverse soil conditions,
424560	430800	making them resistant to droughts or floods. GMOs could also not only reduce agriculture's
430800	436160	impact on the environment, but actively help to protect it. Scientists are working on crops that
436160	442000	can draw nitrogen from the air like microbes. Nitrogen is a common fertilizer, but its buildup
442000	447920	pollutes the groundwater and speeds up climate change. Plants that collect their own nitrogen
447920	453360	could fix two problems at once. The overuse of fertilizers in the developed world, as well as
453360	458480	the shortage of it in developing countries. We could even modify plants to become super
458480	463280	effective carbon collectors like the American chestnut tree to mitigate and actually reverse
463280	468320	climate change. With the tools we have today, our imagination is the limit.
473440	480400	The world eats 11 million pounds of food every day. A UN estimate suggests we'll need 70% more
480400	486480	by 2050. We could grow that food by clearing more and more forests to create fields and pastures,
486480	491520	and by using more pesticides. Or we find a way to do it on the land we've got right now,
491520	497440	with more effective methods like GM crops. Intensifying farming instead of expanding it
497440	504320	means GMOs could become the new organic. In a nutshell, GMOs have the potential to not only
504320	509280	drastically change agriculture, but to also dampen the effects of our own irresponsible behavior.
510240	515600	GMOs could be our most powerful weapon to save our biosphere.
519520	524560	This video took more than 600 hours to make, which would be impossible without viewer support on
524560	530080	patreon.com. If you'd like to support carefully researched content made with love, it's really
530080	535120	very helpful, and you can get your own bird as a reward. If you want to learn more about genetic
535120	539600	modification, we have more videos explaining the opportunities and risks of the technology,
539600	542000	and how it could impact our future.
