start	end	text
314720	320560	and the rain turns into snow. This leaves us with a frozen Venus covered in oceans as hard as rock
320560	327120	and gigantic CO2 glaciers. What remains of the atmosphere is mostly nitrogen at about three times
327120	331840	Earth's surface pressure. If you don't mind freezing and suffocating, you can now take a
331840	337840	stroll over Venus's surface. But the frozen CO2 remains a bit of a problem. At some point,
337840	343600	we want to warm up the planet but if we do, the CO2 ice will melt and fill up the atmosphere again.
343600	348960	So we need some way to keep it from doing that. One is to simply cover it all with cheap plastic
348960	354560	insulation and cover it up with ground up Venus rock or water oceans. Although some planetary
354560	359200	scientists will be very stressed out about us building a new planet containing a potential
359200	366000	time bomb like that. A few unfortunately timed volcanoes could melt a lot of CO2 at once and ruin
366000	371840	everything. Another obvious solution is to shoot it all out into space and collect it into a small
371840	377200	moon for storage and future use. We can make this more efficient by using mass drivers instead of
377200	382080	rockets, but moving all that mass will still be a pretty intense challenge that will take some time
382080	387360	to solve. Whatever we end up doing with the atmosphere to move forward, we need water which
387360	393440	we could get from ice moons. Europa, a moon of Jupiter has twice as much water as Earth's oceans.
394080	399680	Now catching a moon and transporting it through the solar system is not exactly easy. So instead,
399680	405440	it might be easier to cut chunks of ice off Europa with an army of construction drones and shoot them
405440	412000	at Venus using more of those mass drivers. Space tethers could save us a lot of effort and energy
412000	417120	here. We made a whole video explaining how they work, but in a nutshell they are slings that can
417120	424000	take a payload on both ends. On Europa, they do most of the work needed to catapult our ice to Venus.
424960	430800	The ice hits the Venus tethers which gently drop it into the atmosphere where it falls down as snow.
430800	437760	In exchange, the Venus tethers get to catch CO2 ice shot up from below and accelerate it into
437760	443840	orbit. We can remove excess nitrogen using this same method to further lower our atmospheric
443840	450080	pressure. After a few decades or centuries, Venus would be covered by a nice shallow frozen ocean
450080	455920	a few hundred meters deep. It would look extremely different from today. A few continents and
455920	462240	countless islands have formed. This is beginning to look a bit like our planet. Now the last and
462240	467920	most magnificent phase of terraforming begins, making the atmosphere breathable and adding life.
468720	475440	First, we need light though and we need to heat the planet up again. A Venus day is 2,802 hours
475440	482880	long, more than 116 Earth days. So if we just remove our giant mirror, we would grill half of
482880	488400	our planet. Even without the massive atmosphere, temperatures would reach unbearable levels.
489120	494240	The simplest way to create a day-night cycle and let some energy in again is with another set of
494240	499600	mirrors to illuminate our continents and melt our water oceans, which would let us completely
499600	505920	control how much energy we get and where it goes. The atmosphere is now mostly made up of nitrogen
505920	511920	and basically devoid of oxygen. So the first inhabitants will likely be trillions and trillions
511920	518480	of cyanobacteria, which can get photosynthesizing and release oxygen. We know that they can quickly
518480	522480	turn around the atmosphere of a planet because billions of years ago, they were probably
522480	527520	responsible for turning the toxic atmosphere of our young Earth into an atmosphere with enough
527520	534160	oxygen for more complex animal life. But not only that, cyanobacteria can fix nitrogen from the
534160	539840	atmosphere and turn it into nutrients that can be used by living beings. This way, they will
539840	544640	essentially fertilize our dead ocean water and prepare it for more complex organisms.
545600	550880	On land, our colonists need to grind down some of the former Venusian surface to make soil for
550880	556720	nitrogen-fixing plants to grow on. Eventually, billions of trees would spread, creating large
556720	563920	forests covering massive parts of the continents. Venus would turn green. To speed things up,
563920	569760	CO2 would be strategically released to supply the plants and cyanobacteria. Areas already covered
569760	574160	with plants could get extra daylight from our orbital mirrors so the plants would be active
574160	579040	for most of each day. Maybe we won't have to do this with the same plants and animals we know
579040	584480	today. As genetic engineering matures and our understanding of genetics and the machinery of
584480	590800	life expands, we might just engineer life as we need it. All in all, it would take several
590800	595680	thousand years to make the atmosphere breathable by humans. In the meantime, you could stroll
595680	601120	around with nothing more than regular clothes and an oxygen mask. Settlers would enjoy a vast
601120	606960	new planet filled with resources and bathed in sunlight. They might think of new ways to use the
606960	613440	vast amounts of carbon dioxide ice and nitrogen orbiting in space above, industrial processes,
613440	620000	rocket fuel, or even boosting the terraforming of another planet like tiny Mars. Venus is fully
620000	627600	terraformed. Animals roam through vast ecosystems. Cities are being constructed. Billions of settlers
627600	633680	and their descendants make this world their home. They will see images of the past. How Venus was
633680	639280	once the most hostile planet around. How it took hundreds of years to freeze hell and to ship in
639280	645280	the oceans and another few thousand years to make it possible to breathe freely. They will barely be
645280	652400	able to believe it. Okay, maybe it's not that easy to terraform Venus and a lot of things must go
652400	657920	right for this future to become reality. But it is possible and with technology that is within
657920	662800	the reach of a motivated and slightly more advanced humanity that wants to venture into space.
663440	668960	The only thing that's stopping it is our imagination and that at least is a problem that's
668960	675840	easy to overcome. If you think about it, your imagination is the only thing stopping you from
675840	680400	doing all kinds of things. All you need is a little nudge and we might just have the right
680400	686000	thing to get you started. We are big fans of Skillshare, an online learning community that
686000	690800	offers thousands of classes for all skill levels in tons of creative disciplines like illustration,
690800	696480	animation, or film and video. Or you could try a class on home decoration, growing houseplants,
696480	702240	or playing the guitar. There's something for everyone really. The first 1000 Kurzgesagt viewers
702240	706080	to click the link in the description will get a one month free trial of Skillshare.
706720	713040	Since we started working with Skillshare, you our viewers have taken over 100,000 hours of classes,
713040	717760	including our own three Skillshare classes on how we make our animations. If you want to learn more
717760	723680	about motion graphics, give them a try. And if you need an extra little push to get you going,
723680	730000	maybe get started with some advice on motivation and inspiration. We liked the scientific method
730000	736560	for artists find inspiration, get motivated and grow your creative skills by Kendall Hillegas.
736560	740880	In this class, Kendall explains her four phase process for exploring and figuring out your
740880	745920	direction as an artist. For us, it was a great way to get into the flow of creating something.
745920	750880	But anything that makes you feel excited and sparks new ideas is a great first step.
750880	767040	If you want to get creative with new skills and support Kurzgesagt, give it a go.
