start	end	text
347360	352960	with a generator that charges the battery and using the battery to run the car. You just can't
352960	358400	do it. Leaving aside the question of whether we actually have nuclear fusion happening at the
358400	369200	centre of the Earth. Okay, now, Joe. Oh, dropped my ear up in Asian. Ah never mind, we'll come back
369200	374640	to you. Two years on and I check Neil Adams' website again. He's still sticking by his theory
374640	380560	and still bristling at any criticism of it. But even the imaginary blobs of energy and bubbles
380560	385680	of nothing are not the definitive answer as to why an expanding Earth is absolute nonsense.
385680	390080	The reason we know the Earth isn't expanding is because we can measure it directly.
390640	395280	And there's no sign at all that the Earth is growing or has been growing since these
395280	400080	measurements began. On the other hand, we can measure uplift in mountain ranges by several
400080	405440	millimetres a year and along tectonic fault lines and these are entirely consistent with plate
405440	411360	tectonics. Remember it was when plate tectonics came along that the idea of an expanding Earth
411360	416800	was discarded as a way of explaining the drift of continents. Plate tectonics does that job
416800	422400	admirably and with a mountain of evidence to support it. It shows that as new crust is formed
422400	427200	along mid-ocean ridges, it doesn't keep building up to make the Earth bigger. It moves like a
427200	432160	conveyor belt, eventually subducting under a larger and thicker continent. The magnetic
432160	436800	polarity of the rocks moving away from these mid-ocean ridges shows its alignment to the
436800	442800	magnetic poles at the time it was formed. Through geological time these change as the Earth's poles
442800	447600	flip over. We can measure the drift of the continents so we know exactly which direction
447600	453120	they're moving in and how fast. We can see where they were in the past through fossil vegetation
453120	457760	and how they were oriented because of the polarity of their volcanic rocks. We can see
457760	463040	which continents were joined and how through their shared stratigraphy and paleontology.
463040	468640	That means the order and type of rock and the fossils these rocks carry. We can measure uplift
468640	474080	in places where plates are colliding today. We can even visualise subduction taking place
474080	478880	by plotting the source of earthquakes as the subducting plate jars against the thicker plate.
479840	485120	In other words, continental drift is explained perfectly by the circulation system of oceanic
485120	490320	crust. Adams and Maxlow's hypothesis not only overturns everything we know about...
490320	495920	Not now, Joe! It not only overturns everything we know about seismology, paleontology,
495920	502320	glaciology, stratigraphy and volcanology. It also overturns many of the disciplines within physics
502320	508640	about where matter comes from, what energy is and how elements are formed. The astonishing thing is
508960	515360	that this silly 19th century idea has been dormant for more than half a century. But all it takes is
515360	520800	a slick piece of video graphics and an electronic soapbox to the world and people are willing to
520800	534960	believe it. Oh, I nearly forgot! Now, Joe! Now!
